Real,Imaginary
0.210260, 0.113819
0.220918, 0.136066
0.222613, 0.150820
0.205420, 0.140110
0.183929, 0.110755
0.183358, 0.085452
0.211951, 0.080064
0.249909, 0.091876
0.267305, 0.107354
0.252198, 0.116452
0.220219, 0.117897
0.197793, 0.114419
0.198309, 0.108105
0.214580, 0.101581
0.230743, 0.099896
0.237258, 0.106808
0.234294, 0.118712
0.225400, 0.125458
0.213044, 0.120099
0.200812, 0.107421
0.195603, 0.100272
0.203198, 0.106106
0.221115, 0.118407
0.238562, 0.123336
0.245574, 0.114882
0.241808, 0.101602
0.235087, 0.097158
0.231881, 0.105233
0.231385, 0.115950
0.229690, 0.117787
0.227385, 0.111189
0.229558, 0.108096
0.237566, 0.117802
0.243753, 0.135332
0.237938, 0.145827
0.219808, 0.140335
0.202439, 0.125490
0.201077, 0.116383
0.218347, 0.120583
0.241989, 0.130830
0.257431, 0.133934
0.260915, 0.125465
0.258932, 0.113872
0.256323, 0.109927
0.248626, 0.113785
0.228477, 0.114342
0.198147, 0.101823
0.172141, 0.079947
0.165089, 0.064371
0.177626, 0.068531
0.195922, 0.090879
0.205419, 0.115814
0.203868, 0.126847
0.200412, 0.119346
0.203595, 0.102020
0.212608, 0.087769
0.220513, 0.083564
0.223517, 0.087670
0.224434, 0.094263
0.227186, 0.099262
0.230690, 0.102248
0.230485, 0.104459
0.225844, 0.106339
0.222695, 0.107125
0.227816, 0.106173
0.240756, 0.104213
0.253047, 0.103392
0.255788, 0.106095
0.247171, 0.113169
0.232430, 0.122520
0.218084, 0.129398
0.208227, 0.129098
0.205985, 0.120882
0.215120, 0.109850
0.236442, 0.104148
0.262175, 0.108705
0.277181, 0.120525
0.270001, 0.130225
0.244376, 0.129269
0.218380, 0.116954
0.209577, 0.100955
0.219652, 0.090942
0.233819, 0.091013
0.235809, 0.097488
0.223401, 0.103329
0.209194, 0.104454
0.206856, 0.102236
0.217726, 0.100807
0.231068, 0.102669
0.236175, 0.106825
0.232615, 0.110346
0.228378, 0.111050
0.229447, 0.108798
0.232972, 0.105058
0.231108, 0.101916
0.220465, 0.101288
0.206569, 0.104115
0.198812, 0.109519
0.201652, 0.114809
0.211070, 0.117041
0.219081, 0.115197
0.220968, 0.110883
0.218191, 0.106570
0.215325, 0.103039
0.215231, 0.098814
0.217198, 0.092403
0.218694, 0.085014
0.217777, 0.080637
0.213729, 0.082961
0.206367, 0.091870
0.195969, 0.102829
0.184296, 0.109765
0.175089, 0.109000
0.172467, 0.101304
0.177951, 0.091028
0.188715, 0.083403
0.198857, 0.081746
0.202847, 0.085830
0.198496, 0.092163
0.187565, 0.096218
0.174357, 0.095487
0.163805, 0.091093
0.159977, 0.086432
0.164805, 0.083940
0.177034, 0.083270
0.192394, 0.082889
0.205827, 0.083280
0.214677, 0.087634
0.220032, 0.098461
0.224621, 0.113470
0.229196, 0.125722
0.231355, 0.128773
0.228375, 0.121839
0.220927, 0.109646
0.213027, 0.097420
0.207696, 0.086905
0.203201, 0.077701
0.194895, 0.071302
0.181382, 0.071578
0.168108, 0.080077
0.163559, 0.092068
0.171517, 0.099759
0.187765, 0.100600
0.204848, 0.100960
0.219100, 0.109083
0.231599, 0.123846
0.242679, 0.132765
0.248378, 0.124007
0.244947, 0.100781
0.235971, 0.081286
0.230719, 0.081659
0.232181, 0.098877
0.228897, 0.112946
0.205164, 0.107928
0.163728, 0.089828
0.134842, 0.080863
0.153021, 0.094662
0.217113, 0.119006
0.275472, 0.126521
0.261848, 0.104039
0.157487, 0.069726
0.020823, 0.058136
-0.051205, 0.086664
-0.002126, 0.137237
0.135564, 0.172205
0.268305, 0.168664
0.320439, 0.137227
0.291319, 0.108286
0.241383, 0.102077
0.227915, 0.113162
0.256071, 0.122146
0.287815, 0.118502
0.289589, 0.109574
0.264871, 0.108880
0.242268, 0.119676
0.240496, 0.132332
0.251774, 0.136310
0.257687, 0.131331
0.253168, 0.125532
0.249209, 0.124829
0.254664, 0.127172
0.263036, 0.127676
0.261437, 0.126711
0.249225, 0.130095
0.241285, 0.141232
0.250602, 0.155472
0.271395, 0.164139
0.284283, 0.163633
0.278167, 0.158654
0.262750, 0.155811
0.256502, 0.155541
0.264390, 0.152179
0.272122, 0.141955
0.263883, 0.128928
0.242293, 0.121362
0.226537, 0.122592
0.230613, 0.127159
0.247242, 0.126840
0.256285, 0.119590
0.247671, 0.111229
0.232176, 0.108438
0.228090, 0.111635
0.239862, 0.115770
0.253367, 0.117090
0.252393, 0.116939
0.236766, 0.118042
0.221997, 0.118822
0.222346, 0.114200
0.237041, 0.103094
0.253486, 0.093344
0.261143, 0.096276
0.259778, 0.114949
0.255552, 0.138778
