Real,Imaginary
1.423338, 1.091835
-12.245271, 6.070140
11.634041, 2.572734
-6.189812, -5.008513
11.450867, -8.234654
-2.908868, -10.196091
-22.741598, -0.934538
-6.789949, 2.306459
3.738900, 7.233959
-17.604135, 11.192812
7.473682, -3.042004
1.545295, 20.655646
-4.940304, 1.721708
20.862600, 13.961289
1.279559, -14.835942
2.188375, 6.345548
12.554498, 3.397849
-13.455132, -8.931408
2.310863, 4.274846
14.906593, 18.310882
16.196955, -4.010643
-8.364561, -22.424494
15.163513, 10.802723
1.227985, -7.456845
9.377458, -16.529296
-25.390311, -13.417394
12.844807, 23.892179
-4.561884, -25.567813
-13.299468, 2.401125
-2.369514, 20.672867
11.064847, -2.778244
4.738667, -3.926957
6.069747, -1.464179
-11.924744, -3.328397
0.554569, -6.253103
-2.237504, 6.449810
13.778899, 19.230627
-8.189046, -5.891857
24.467878, -10.871791
-4.436251, -28.569224
0.395941, 31.340533
-17.826796, -8.137089
10.321151, -23.091202
15.644591, 13.277096
-16.894548, -9.651715
-3.208335, 1.703188
-0.066211, -7.546962
-10.393854, 11.509335
18.829703, -6.452512
-2.350143, 1.910366
-1.941759, -18.435115
-13.972431, 12.409950
-11.710604, -8.790786
18.496245, 8.772656
-0.019728, 9.005603
-13.040338, -2.800948
20.654951, -6.506116
4.850958, -9.145943
-22.289655, -23.362637
-19.478471, 21.550180
9.394587, 12.102091
-7.703345, -0.143742
3.057673, 2.864025
10.677822, 2.964676
-12.731682, 9.757082
15.253972, -1.764621
2.517841, 7.041265
2.207353, -5.948000
1.699053, -3.611942
20.721817, -2.447002
-11.995570, 0.035416
-10.685897, -10.273867
7.347163, -1.905388
-4.821545, 8.219034
15.092059, 9.394788
3.559578, -14.057361
-3.369930, -8.558418
-0.991780, -10.427853
-5.108844, -7.009099
-4.467857, 3.372025
-13.170145, 4.589853
-8.115733, -1.425524
-2.992740, -2.756379
7.964232, 25.026054
1.595983, -3.356776
2.316591, 11.085366
7.847925, -15.133537
7.872846, 1.400076
11.368147, -16.661163
-28.978033, 2.468314
-5.521506, -3.399993
3.219458, 10.803741
7.843131, 1.698131
-7.129035, -1.884425
-2.073315, 4.201535
12.641804, -3.246635
-10.992516, 3.975924
4.147168, -3.468002
-4.156938, -11.244692
5.195179, 17.485863
-18.248304, 4.988729
14.359434, -6.710729
4.931605, 3.385884
-1.963389, 4.028423
1.581130, -3.338268
-12.159443, -1.616177
1.683554, 18.752416
18.786330, 3.068939
8.619531, 9.097356
10.361513, -15.315082
13.507403, -13.242671
-10.225299, 2.787360
-6.671492, -15.947597
8.065718, 4.848526
8.588960, 10.335058
-2.294606, -16.987776
1.324150, -14.355162
-2.841714, 2.276870
-3.086028, 1.916019
13.243977, -14.715991
-12.949129, 4.592781
-9.030385, -21.003317
7.528835, -7.435997
-14.144440, 12.508677
-13.975464, -3.306744
-6.974344, -12.275180
-4.919443, 23.021479
5.443472, 2.078428
2.971975, 7.703394
-8.709920, -0.456924
18.403906, -1.951015
-0.222942, -6.680740
-2.502071, -6.279392
-9.864791, 7.765087
-6.667489, -3.061705
2.423837, -4.220411
11.801907, 24.723512
3.320111, -7.007939
5.523310, -16.120178
-2.412540, -14.817150
-10.359390, 0.799944
-10.455069, 8.013988
3.530679, 9.440548
3.476457, -10.301026
3.864325, -7.665086
-3.607456, 6.836676
-5.298243, -8.730507
-9.653075, 0.911324
-0.631983, 3.873227
19.584490, -7.909687
-28.466466, -0.156009
-9.892970, -1.085959
9.645429, 7.622492
-4.113436, 14.852511
-0.683567, -11.375531
6.967496, 0.937654
-14.618119, -0.828794
2.861568, 18.562579
-2.554333, -6.496007
9.416225, 15.756200
18.770769, -10.018947
-5.653205, 5.314361
9.260094, -11.252799
2.888141, -17.514529
-8.360011, 0.103337
4.628289, -0.483251
-13.077786, -22.513876
-10.868927, 9.106964
-7.367197, 5.855272
-3.121441, -2.094338
15.847350, 5.920968
-7.435501, -15.304319
-20.313041, -0.954051
-13.946696, -1.992498
2.264846, 10.881670
-5.787410, 6.414611
-16.501834, 22.481337
11.591924, 12.597727
15.107401, -14.447512
10.924911, 8.160897
-17.079470, 3.797393
11.533300, 0.680085
-4.428639, 7.754199
25.304698, -13.360491
-12.386153, -4.734702
17.359814, 1.544253
-21.595744, 4.558286
4.587975, -26.892944
-4.062185, 0.255799
6.792065, 15.785517
-10.122574, -3.669084
-17.503363, -4.195330
13.696595, 1.125577
5.095921, -5.435733
0.963061, 12.231766
-19.261371, 8.546633
19.788112, -21.124080
13.008166, -9.188401
-12.829856, -11.761842
-21.538366, -0.897405
-21.438525, 0.673686
9.975324, 1.185902
-11.737132, 16.242381
2.073398, -9.374736
3.264053, 13.886033
-13.296434, -21.836143
-7.436038, 1.099868
-19.360661, 17.110240
-2.318831, 6.445718
15.118612, 14.236488
-13.986060, -12.510011
-3.035425, 5.989498
-6.003717, 12.203298
-5.209462, -3.086305
0.423880, 14.840818
-7.099373, 14.066877
15.645987, 4.237411
-6.295236, -6.490283
1.731686, 15.880871
7.503552, -1.110747
6.052926, -1.235973
-12.533454, 0.217685
-1.107822, 3.456461
8.294227, -8.496124
-17.547216, 15.496336
-2.554416, 5.689540
1.728095, 13.843468
2.951520, -3.443252
6.221657, 17.213309
1.802588, 1.188530
12.947750, 1.363661
-13.493868, -1.827562
5.364316, -3.094455
-11.458021, 22.535305
25.332510, 16.807117
4.222912, -18.040415
0.728559, 7.407616
6.262700, -8.310292
-2.743188, 4.401786
-15.274830, 3.743694
21.259655, 21.249909
10.706538, -3.351375
6.827108, -14.835123
-9.081883, -4.026664
-4.753762, 15.724969
7.087960, 3.244694
12.881941, 9.660027
7.686987, -5.334208
6.514483, -9.235005
2.982829, 0.005494
2.729178, -6.673791
-7.701176, 6.400437
2.599687, -5.897310
14.157752, 3.453961
4.903271, 1.558449
-4.656590, -15.825347
-2.178056, -1.645028
7.907536, -2.123475
-5.057365, -3.308154
-9.492126, -0.284855
6.822639, -5.869656
-16.504469, -7.721305
-2.541251, 19.217539
4.396751, 8.186620
-6.427981, 3.836567
23.441777, -15.615834
-17.486524, 7.207485
1.493156, 12.001185
-2.888052, 4.833883
12.158403, 2.418392
17.164301, -3.546663
0.782973, -2.720795
-1.138581, -0.113467
-1.663873, -2.973578
15.221694, -11.948881
-8.728576, -11.145598
-0.887655, 17.028147
2.933176, -17.308826
-20.446579, -6.864013
1.753111, 6.997512
-0.768524, 1.242079
-4.077788, 13.387623
-3.811325, 5.791348
5.063473, -3.826048
11.407672, 0.698051
-4.442116, -1.343312
1.711505, 10.943767
-6.744354, -1.979099
8.284583, -0.227258
8.883997, 5.309224
3.997822, -3.777122
1.748587, 8.634982
11.013512, 0.672734
9.503545, -29.383203
2.978740, -5.057734
-16.837194, -8.807091
-13.391437, 9.509445
3.574284, -4.166794
7.801221, -6.393007
-16.764151, -2.918805
-12.707593, 22.122018
17.754245, -16.823023
-6.192256, 6.552833
-13.867134, 6.424546
-1.783206, 9.129733
9.575832, 4.175718
26.734559, 10.015793
1.200986, -3.441494
-7.328866, -29.274958
10.534358, -10.199867
-17.264519, 10.528115
-0.246000, -9.341257
-14.536462, 4.167628
1.688277, -6.079362
-12.070351, 9.020745
14.188224, -0.847444
-18.114553, 17.233513
3.390139, -17.076583
9.166040, 14.501334
1.771816, -12.568098
-19.326425, -0.729493
2.549153, 6.149060
-6.828452, -1.561281
-4.381229, 6.010307
-1.249863, 1.409174
-5.612220, 3.355534
-16.740094, 14.809774
11.359114, -1.335013
-2.429241, 16.954307
1.290258, 15.339426
3.546712, -2.544937
9.074854, 1.112399
0.677888, 6.346501
8.367798, 21.238128
6.286288, -14.019983
-1.817386, -4.186840
17.640523, 8.926638
-9.681712, -1.774091
12.804545, 3.794696
0.444604, -7.462281
4.668840, -10.395866
-10.891643, -9.965409
-12.339249, 17.776759
7.377492, 0.543579
-17.620840, 14.848802
12.349522, -2.693986
6.870170, 12.941364
10.755222, 8.302261
-5.397605, 2.128905
1.399775, -5.854113
29.226275, 11.903741
-10.698208, -13.767348
0.287217, 7.637689
9.244386, -1.212398
1.280595, 8.830805
9.427890, -12.380734
-4.682232, -6.003280
5.191517, 7.312029
-5.174742, 10.022224
14.983481, 6.561265
0.774077, -33.096326
-2.954358, 23.198867
14.688993, -4.506507
4.479971, 8.142990
-10.147024, -24.598009
-4.046622, -8.992310
10.115747, 22.563978
-4.843427, 3.864875
-10.204713, 1.441592
18.137800, -9.078789
7.895796, 11.931207
4.685463, 6.056264
-4.513690, -25.971576
3.077597, 15.538659
6.374954, 4.468953
9.915022, -4.451159
-5.474433, -14.161850
15.402754, -0.130831
-12.966320, 7.990618
6.404984, -11.998045
-6.318609, -3.222208
-0.178070, 6.456268
15.810688, 7.207016
-3.734740, -10.172048
-0.400794, 4.008388
-0.167455, -5.731891
7.809865, -4.055674
14.614832, 10.311551
-8.521540, -16.563124
-11.186710, -0.227040
8.113304, -2.816782
7.788191, 5.833577
7.155718, 6.880752
4.521072, -27.027346
-12.242321, -6.516620
-12.014951, -0.393191
2.966184, 5.159214
3.454571, 15.345791
-2.083546, -14.345239
-1.191668, 10.719387
16.473412, -6.177820
1.535172, -12.075677
-18.049030, 0.739467
3.704229, -1.039472
0.141656, 13.610477
1.863169, 1.785537
18.877374, -15.081144
6.599094, -7.034148
-19.824734, -11.568967
-3.927333, 6.163683
-7.079055, -10.245892
-1.711944, -7.094905
4.143359, 28.076919
-6.327428, -18.626316
-22.148981, -6.404536
11.935479, 15.681139
-5.589735, 9.155230
5.969710, 4.301687
1.113065, -9.500255
-17.415596, 11.541099
21.746728, 4.599283
4.745062, -2.185742
-7.731357, -7.818699
-7.726749, 9.693311
2.192244, -5.624291
3.295773, 0.919245
-17.918091, 14.442267
9.360593, 15.988090
1.465488, -4.750154
5.623324, 10.610292
11.747624, 22.860862
19.896953, -4.662341
1.195312, -5.462170
20.070170, -7.520235
9.142806, -4.164732
-4.158919, -7.387781
-6.002389, 1.776462
10.309892, -18.514008
-3.239017, 17.299225
13.636763, -1.440942
3.127661, -9.695992
-13.355658, -3.361607
21.402902, 4.290003
3.158806, -10.180280
6.596435, 2.445230
3.887815, -7.121421
-14.077197, -20.513802
18.109039, -1.173142
-7.752906, -3.304165
-7.175562, -0.204102
-13.125285, 1.317432
17.593549, 0.156629
10.407248, -10.461797
-6.869527, -5.800941
-14.483747, 4.939629
-1.876405, -1.734981
25.360516, -6.932497
-9.185059, 3.158546
-6.282623, -15.035360
-4.570872, 0.021938
7.784531, 6.492467
-4.807040, -2.217904
3.287472, -17.590802
-0.688957, 4.278133
-12.578724, -3.977109
-0.300283, 14.005221
10.281431, -13.727958
-4.267792, -9.123656
-0.230450, 2.086105
-26.172114, 3.394377
12.122044, 10.743104
11.627908, 1.709432
4.951741, -2.529766
4.280493, -13.924187
-7.621232, -2.156014
7.265458, -10.026110
-4.480917, -0.155693
-25.415440, -3.818082
24.186257, -17.885786
-20.518338, 12.407781
-17.176843, -2.551277
-11.319150, 15.451431
18.930286, -3.486895
-3.133955, 3.611290
-2.933862, 10.684110
-3.471383, -1.446889
-1.309597, 1.782800
19.316326, -2.299415
-7.713281, 1.418777
-7.160218, 6.269520
13.085540, -4.719195
-4.169112, -6.273520
-3.471707, 1.567086
-5.436690, 3.852258
10.826182, 6.648315
-9.603316, 2.682009
19.018755, 5.330165
-7.351653, -17.651799
14.979019, 4.455313
-5.382880, 4.484981
-3.759003, -12.821170
10.361802, -0.001985
-18.332550, -18.559510
5.428299, 13.928221
0.944890, 8.707593
-16.188405, -15.250591
0.041382, 3.365519
5.772843, 8.934547
-6.279010, 4.231747
-11.831752, 9.370955
19.267029, 16.222186
11.854660, -3.430788
11.310702, -8.198798
7.242888, -10.682425
-15.179774, 3.831129
-5.627487, 0.726774
22.548300, 0.133134
-2.705412, -5.967608
-5.142926, 11.782434
9.817988, -10.052661
8.897284, 1.792549
-4.462151, -6.119225
16.190845, -1.039452
1.569088, -10.964468
-7.953475, -6.114815
2.397195, -11.375223
-1.473693, -5.358219
-10.656141, 10.737650
2.304096, -9.332478
-2.363721, -1.753382
6.272579, -1.851052
-8.539949, 5.402373
-2.025618, -6.691732
0.553018, -1.385283
-2.939792, 5.545999
9.586073, 3.877030
-5.830897, 7.880125
9.077345, -11.867151
19.750702, 2.795467
-6.997433, -13.054044
11.740561, -6.372902
-14.211859, -14.118860
-9.210541, -2.993740
2.587334, 4.460721
13.651368, -4.064530
-14.103786, 3.059712
-0.633801, -17.506981
11.295266, -5.447405
-15.378310, -12.179183
-12.929181, 9.510630
-4.514872, 0.127442
-7.090509, -7.227910
-0.660924, 19.210871
8.930020, -6.130101
-10.735607, 10.960696
10.497531, 6.017479
18.688321, -11.029129
-3.316352, -11.107082
0.498615, -4.989471
0.708545, 3.688893
-5.152847, -16.984445
4.800687, -11.796135
-10.710397, 3.006326
-4.707456, -9.744237
-19.031518, 6.022508
2.944313, 6.434198
23.435282, 8.130194
-5.393379, -20.567577
8.067945, -12.700043
-20.531318, -16.296198
-17.614509, -12.273128
-14.530204, 32.630863
3.989156, -10.116194
11.795202, 4.659240
-8.828153, -10.958657
-13.778003, -11.391809
-6.382307, -4.772514
-11.253145, 30.443831
-9.185486, -18.054472
17.758792, -0.799154
-23.351829, -2.615397
-20.133646, 21.510703
2.168774, -10.171078
10.046462, 15.519726
-12.686820, 10.068596
-0.341427, -1.485326
7.373355, 7.669421
1.108090, -5.565627
3.098663, 6.761864
-5.392338, -12.813915
-9.485697, 6.648647
-9.905547, -0.347255
3.075355, 13.697574
-0.870003, 1.162065
-9.810739, 14.055930
12.065281, -2.638986
-4.008464, 21.323406
11.570524, -6.520774
13.218377, 11.249920
4.017883, -17.428197
-0.988571, 12.021089
1.415890, -17.012560
2.901811, -0.678378
-1.093358, 19.042668
8.469142, -19.743123
2.588557, -5.598725
-5.297762, -0.661405
-3.909758, -7.042286
-5.548977, -7.979500
-2.828945, 9.892913
-18.278589, -2.292036
9.504118, 12.178877
5.619162, 5.290050
-4.119879, -10.874163
10.461887, 1.941971
-16.014394, 2.400622
-5.241151, 7.562196
14.646378, -6.690894
6.558416, 14.587658
-9.041217, -10.484479
7.736284, 4.668117
-2.633098, -7.743522
6.633683, 8.905751
9.889586, -15.306091
-14.049085, 8.986550
0.648322, -9.012238
13.888625, -1.960246
-10.455045, -1.126453
1.669537, -15.543200
-2.794276, 11.072157
-24.719491, -4.715314
19.543186, 4.446484
-0.293089, 13.362086
12.137932, -15.251732
-2.704751, -15.189712
-21.427134, 4.052144
-3.795281, -3.318512
14.174525, 15.044826
-5.968050, -11.423251
-0.738212, 3.021973
3.579063, -9.855987
-12.330828, -6.408088
1.907561, -2.116597
-10.676430, -1.435804
-18.414656, 11.988740
6.142741, -8.638470
-10.000045, 20.791761
5.008423, -1.129390
18.260654, 4.085286
-24.915537, -9.493840
-7.942254, 6.021560
20.648114, 20.731943
2.783863, -14.072356
-16.354352, 14.833485
21.036219, -9.070070
-2.201028, 9.994850
9.298883, -7.480869
4.896400, 4.892770
3.205479, -18.955480
6.168057, -11.227198
-9.622718, -3.202948
-15.938746, -4.593917
-7.737908, -9.233089
-6.315601, 8.319348
-1.914637, 22.509909
9.917116, 8.570307
12.591667, -21.723222
-2.313514, -20.157510
1.589596, 14.425742
-21.277296, -17.974368
-8.987755, 3.475589
-1.538655, -2.734490
-1.415156, 16.059550
1.947355, -8.411161
-9.333324, 6.777358
1.530590, -9.778756
1.331377, 2.325726
-9.131363, 4.414215
2.453323, -10.517759
-3.689438, 4.199886
-14.242302, -10.693337
-8.801574, 13.252396
3.618433, -3.126695
-8.467128, 5.010477
-7.536126, 4.707212
-3.125169, 9.113796
9.827223, -1.713576
-4.489191, 2.455906
-8.111791, -9.971862
-4.896262, 18.085158
-0.205958, 5.224965
8.190263, -7.061788
-8.807842, 1.140778
1.416277, 11.972750
5.059323, -5.808951
-2.501505, -3.989396
-0.134620, -2.615258
2.184073, -9.773555
-27.821035, -5.079278
-9.316582, 0.599311
-7.329746, 12.450476
-20.220503, 19.715140
10.937006, 6.277174
-3.601207, 5.185500
0.963783, -1.712220
-12.547219, 26.578949
2.560547, 13.751238
14.831820, -13.729119
-2.722744, 24.381602
5.404827, 3.068517
15.309252, 1.531859
-4.389952, -0.433030
3.149905, -11.936312
2.357535, 10.119497
-2.036522, 1.492196
-2.917896, 4.232390
3.088781, -10.350951
-7.629485, 12.993325
2.362349, 7.110946
8.000545, -5.138419
-2.589342, 9.518376
-9.707694, 1.940049
8.435068, 1.303545
0.905927, 5.088542
10.813488, 19.295917
2.043649, -10.254127
7.224138, -2.458757
3.995305, -11.351204
-4.670980, 0.150137
5.245765, 2.654008
-35.438152, -11.527627
14.342671, 11.554089
-14.166831, 14.978871
13.434171, 13.100928
-4.653914, -3.514365
0.839976, 9.571981
10.019303, 2.483110
2.641744, 6.372794
-7.903709, 7.823459
7.501396, 12.250197
21.372693, -9.379347
11.030798, 28.629133
-5.895336, -29.797234
20.519182, 6.216217
0.052839, -11.647019
-4.418426, 9.636606
1.702881, -9.013454
10.648369, 2.561353
-3.588299, -1.959882
6.921054, -10.779636
-5.479464, 9.333379
4.997542, -6.765184
-5.839617, -4.473387
6.661180, 12.715932
7.715201, -6.269620
-6.202730, -20.174242
-2.447394, 12.694626
0.350173, 8.058895
-0.437467, -10.161157
0.531849, -7.005314
-1.283635, 3.690650
-2.032324, 12.047882
-5.497767, 1.699742
-0.257713, -2.516506
20.279785, 4.681361
5.044840, 3.007321
0.777584, -7.677537
-9.589527, -6.749982
1.668489, -8.162401
13.043117, 6.072297
-9.667917, -6.705744
-20.808126, 3.921703
10.372182, -0.622870
-4.118883, 18.323987
15.939586, -3.358003
11.733361, -2.636088
-12.131447, -12.042567
4.189221, 3.100876
-4.114809, 0.411260
3.200251, -16.818456
-2.710896, 9.345909
-4.455728, 5.456085
-8.438147, -3.344017
5.632674, 0.198580
1.969844, -6.417482
3.242888, 12.860554
0.669158, 5.375405
-17.649963, -24.838886
7.978667, 15.455911
10.424605, 4.782478
-1.839542, -6.747304
-12.325742, 7.230418
3.903920, -19.815166
-0.669621, 14.908888
-11.501070, -4.733517
8.699810, 8.296255
-11.841504, 4.174526
-6.400554, -3.244957
4.001292, 22.868478
15.885323, -2.942484
-0.842809, 4.904005
4.062908, -0.357989
2.735530, 4.704207
0.952853, -4.506374
14.443930, -5.075927
-1.101833, 15.296626
12.931798, -12.763963
-7.658860, -10.929722
-2.058461, -10.619699
-0.295047, 11.593942
6.486762, -1.961543
-9.918148, -5.402672
1.406082, -8.365952
-11.427132, 3.147994
-6.214783, 7.750622
14.260654, 10.827095
-3.184407, -0.622634
0.310096, 4.783525
12.548959, -11.546070
2.671325, -3.869099
-12.257365, 11.687201
13.325696, -12.960907
-3.088760, 2.035819
-10.386696, -9.183903
-0.667906, 3.011343
9.763888, 8.286381
-8.730375, -2.483529
-4.907800, -13.691319
-3.351277, 29.037499
19.263621, -17.017293
-3.937886, -2.265701
-3.715009, -6.960378
-11.861953, 10.127215
-3.998202, -6.448306
11.223096, 2.676848
-2.689547, -2.861808
-15.035706, 8.321871
-9.739266, 4.702874
17.768233, 4.451557
1.769297, -0.418275
-9.080186, 13.862750
14.421476, -6.069143
5.845437, -4.224808
-9.892798, -5.022118
-9.169548, 1.349364
7.582912, 9.327425
3.480861, 5.707867
-5.547164, -3.950371
14.894710, -5.210377
-24.453813, 1.239257
4.474414, 4.032689
6.260921, 16.583064
-1.661740, 0.266985
5.087266, 7.500266
0.968898, -1.166612
23.070477, 0.293243
8.917549, 5.424310
-6.286669, -26.619695
-10.558568, 2.420090
2.209730, -0.363825
6.977214, -5.212056
-15.439169, 4.312944
-7.859432, 9.373848
6.728862, -5.963664
-3.934412, 17.112161
4.066437, 3.982178
23.322135, 0.671117
-5.702895, -7.861198
-10.514955, 2.248759
1.597121, -0.298547
8.133827, 3.697495
12.096932, 13.378178
-5.317145, -5.115208
7.398713, 1.403805
4.322176, -9.635929
19.352857, -6.288438
-10.088643, 5.015522
-3.692374, -7.070769
-1.872639, -3.360611
6.862218, -3.163994
1.641679, 0.673419
9.685556, -3.785874
-28.592536, -3.098573
5.164282, 11.201908
14.240337, -2.568973
0.931146, -0.753044
19.396810, 13.107861
-7.755278, -31.069184
-12.843063, -1.786350
-1.421931, 8.911210
26.811612, -1.974351
-1.279563, -9.073654
-27.602366, -12.348146
7.068453, -8.746410
-5.241328, 6.992532
-7.411900, -5.824633
-5.696757, 9.308626
-16.474980, 4.924004
10.437701, 10.032094
13.489540, -3.190975
0.698017, -6.666764
-15.458358, 3.763323
3.537722, 6.799005
-1.332781, -8.613707
7.019799, 4.454444
-4.843623, 6.373809
-3.444819, -7.149383
-1.025356, 16.161249
10.654706, -9.759456
0.877588, 1.055140
-6.761265, 12.070365
18.761455, -13.533134
-0.074534, -1.611288
-4.048216, -5.833272
-12.524471, -16.093891
-0.451918, 3.533365
-16.192254, 14.412641
-2.425777, 4.541639
2.434522, 8.601520
10.336848, 5.954688
3.975564, -4.266661
2.063706, 6.166445
-7.413797, -4.704111
16.078259, -0.710646
-4.464800, 2.794403
-7.717125, -2.405515
10.279960, -13.364273
-11.945758, 19.941600
-0.504847, -1.155376
1.982762, -3.115627
4.420877, 3.279202
-3.845671, 13.494187
-4.006018, -6.417438
22.648821, 13.134920
-0.736322, -0.980415
-4.343202, -16.985768
3.177359, -0.002116
-0.476659, 17.292748
-0.175014, 7.777816
11.029592, -11.983342
0.215254, -6.564623
10.806267, 7.078406
-12.523751, 6.754203
7.646124, 0.485713
9.918902, -4.094150
9.040144, -6.953342
2.230573, 0.817086
-4.212999, 5.604762
-2.062259, -2.796365
20.485459, -8.013066
17.790610, 1.850622
-9.553118, -16.264680
-3.470658, -7.753514
12.672074, -9.795535
-14.591608, -13.635107
-1.897987, -10.622720
-12.656766, 12.416214
-5.278915, -4.072286
3.391803, -10.868249
-14.348832, -3.868267
-7.307463, 11.251547
-5.182500, 13.973858
1.044446, 3.153811
13.825511, -4.513088
4.714110, 3.168999
1.425687, -6.780319
-7.827251, -6.663373
-4.669120, -14.230801
-2.890980, 12.948240
-20.552346, -4.408484
3.330153, 8.158675
-6.083816, 17.446217
0.436520, 8.840896
20.497754, 6.122562
3.289988, -2.755723
13.996924, -3.158397
-3.665991, -4.644976
-0.982806, -7.937772
0.353531, -5.596146
-6.146031, 5.858733
6.952426, 12.909335
-3.932250, -16.519521
17.688404, 8.518163
-6.679767, -11.250404
-5.995066, -7.777135
-1.764066, 2.493207
5.107269, 11.626195
-13.520112, -11.505991
7.762933, 5.196575
8.411470, 7.428443
-0.986693, -9.828377
3.358977, 8.576332
-5.388687, -12.318260
4.488603, -5.960496
6.726274, 16.768200
5.255691, -13.562168
-14.421811, -7.762624
6.983218, 6.765608
11.037105, -14.564603
-6.586387, -4.332798
-11.404446, 8.746672
1.500218, -11.352088
5.333714, -3.921542
-2.474559, -7.182364
-10.511395, 10.001554
-1.057488, -14.831661
-12.126522, 16.885065
26.683464, -10.216053
-11.958696, -13.065804
-14.419284, -7.153377
-4.318160, 11.386730
-4.060101, -7.933666
-9.068099, -6.588839
-7.837421, 8.600422
-13.784479, 9.604067
4.976157, 4.156846
2.833180, 11.119359
-10.312706, -2.624106
12.664414, -4.700219
-8.179488, 13.306079
0.567512, 2.304858
1.866524, -1.610194
-2.501881, -0.542824
1.216087, 4.477488
10.070640, -0.552210
-3.873728, -2.006482
-13.904370, -2.323595
-1.191629, -4.485821
3.491211, 10.377002
0.765518, 9.015430
1.985292, -6.448679
-11.841267, -5.832486
-5.112285, -5.170417
0.459092, 22.877981
-2.239084, -1.552238
