Real,Imaginary
0.076452, 0.180168
0.033735, 0.140409
0.025728, 0.058610
0.007090, -0.002288
-0.033040, -0.000306
-0.049938, 0.035053
-0.003030, 0.028729
0.077962, -0.053669
0.111384, -0.150285
0.057654, -0.151292
-0.020716, -0.017066
-0.016624, 0.156032
0.098026, 0.208361
0.223141, 0.073993
0.225270, -0.134319
0.083963, -0.212996
-0.071946, -0.057570
-0.087666, 0.229572
0.060277, 0.426644
0.239978, 0.395280
0.297669, 0.201422
0.204325, 0.039089
0.063916, 0.040090
-0.010074, 0.161671
-0.003486, 0.254627
0.016823, 0.227065
0.004092, 0.131274
-0.018407, 0.095285
-0.013887, 0.184625
-0.008529, 0.339433
-0.075238, 0.439390
-0.233698, 0.417713
-0.392292, 0.312499
-0.419090, 0.222794
-0.275666, 0.226374
-0.064005, 0.329333
0.070997, 0.468799
0.077873, 0.550701
0.026395, 0.502992
0.007656, 0.327431
0.031823, 0.116568
0.039651, 0.001131
-0.001549, 0.046026
-0.047276, 0.183390
-0.034921, 0.265192
0.027745, 0.206481
0.064555, 0.078556
0.026603, 0.039160
-0.040134, 0.154928
-0.047935, 0.305806
0.018913, 0.294633
0.075070, 0.063942
0.037467, -0.215292
-0.059444, -0.299913
-0.085193, -0.126824
0.038449, 0.109911
0.232659, 0.153669
0.332029, -0.046725
0.259374, -0.283106
0.105598, -0.308900
0.021218, -0.095880
0.047285, 0.150892
0.085641, 0.227774
0.040073, 0.147964
-0.050156, 0.097428
-0.057502, 0.192357
0.055586, 0.327662
0.150774, 0.298656
0.048933, 0.057618
-0.250131, -0.196405
-0.521467, -0.210801
-0.520417, 0.052125
-0.231003, 0.369807
0.113313, 0.487860
0.262906, 0.369323
0.187831, 0.196917
0.068412, 0.145267
0.071233, 0.193449
0.173774, 0.183803
0.225988, 0.037209
0.153010, -0.141434
0.046673, -0.190193
0.041423, -0.088222
0.136487, 0.019458
0.189332, 0.001222
0.093076, -0.097696
-0.078255, -0.110954
-0.139896, 0.036512
-0.007981, 0.218168
0.195305, 0.241694
0.271311, 0.079404
0.162949, -0.082895
0.009858, -0.050875
-0.021140, 0.148238
0.069351, 0.282053
0.120002, 0.170794
0.005631, -0.100971
-0.208292, -0.264411
-0.333183, -0.157483
-0.265823, 0.095681
-0.095813, 0.218368
0.005934, 0.079816
-0.021031, -0.171639
-0.079098, -0.281364
-0.053690, -0.164733
0.037937, 0.022697
0.073146, 0.086446
-0.010436, 0.021043
-0.119695, -0.001362
-0.108347, 0.138063
0.037452, 0.333135
0.155713, 0.352280
0.075654, 0.106614
-0.183644, -0.218164
-0.410274, -0.327483
-0.407248, -0.114157
-0.190854, 0.228859
0.032657, 0.397668
0.082809, 0.267809
-0.021371, -0.010668
-0.108843, -0.190596
-0.058785, -0.171319
0.069854, -0.057948
0.115624, -0.005636
0.001571, -0.044427
-0.176526, -0.072578
-0.250206, 0.000529
-0.151362, 0.141100
0.023946, 0.231929
0.115699, 0.207022
0.049944, 0.121290
-0.108740, 0.084329
-0.233492, 0.143378
-0.246422, 0.245812
-0.161740, 0.309555
-0.046490, 0.310836
0.040075, 0.294751
0.074455, 0.312304
0.063713, 0.364362
0.033164, 0.408128
0.015395, 0.402703
0.031232, 0.336998
0.067705, 0.223221
0.079899, 0.085903
0.029821, -0.032913
-0.068553, -0.074890
-0.148507, -0.001100
-0.145516, 0.159653
-0.057865, 0.310882
0.050033, 0.360733
0.108006, 0.306249
0.103132, 0.238621
0.081042, 0.252211
0.087417, 0.346590
0.115355, 0.427583
0.115661, 0.411015
0.056845, 0.318417
-0.032532, 0.257191
-0.085929, 0.301743
-0.061584, 0.403494
0.020221, 0.431559
0.101385, 0.307068
0.141047, 0.092111
0.141511, -0.060246
0.122825, -0.045084
0.083581, 0.103939
-0.000488, 0.254578
-0.135256, 0.295372
-0.273522, 0.215963
-0.335083, 0.087584
-0.271743, -0.011835
-0.114472, -0.046428
0.048266, -0.017889
0.143901, 0.054919
0.169679, 0.137440
0.174761, 0.178068
0.192723, 0.138127
0.199317, 0.040675
0.143356, -0.023248
0.018080, 0.034542
-0.108069, 0.205488
-0.143494, 0.368758
-0.061685, 0.390203
0.065696, 0.250298
0.131058, 0.071371
0.090846, 0.008303
0.003512, 0.107225
-0.033506, 0.272551
0.016042, 0.370745
0.091775, 0.358081
0.100968, 0.301444
0.015399, 0.283100
-0.097834, 0.305088
-0.140513, 0.298853
-0.076016, 0.218282
0.039394, 0.099081
0.110054, 0.013801
0.080896, -0.018032
-0.028898, -0.048168
-0.155149, -0.117151
-0.238663, -0.172318
-0.250827, -0.101644
-0.190718, 0.132009
-0.078189, 0.402754
0.045601, 0.499412
0.125445, 0.317283
0.120666, -0.023027
0.038228, -0.260990
-0.064231, -0.217557
-0.117185, 0.054216
-0.090013, 0.328568
-0.010199, 0.411684
0.063248, 0.294892
0.086018, 0.126397
0.057068, 0.055083
0.013814, 0.108619
0.003479, 0.205887
0.048461, 0.258147
0.122411, 0.242357
0.155093, 0.189485
0.077924, 0.131300
-0.108206, 0.076172
-0.299124, 0.026469
-0.339924, -0.005709
-0.147163, -0.013286
0.197490, -0.013927
0.482055, -0.034781
0.521749, -0.070461
0.310139, -0.068980
0.023869, 0.021939
-0.129377, 0.188330
-0.080469, 0.339197
0.069191, 0.376287
0.169998, 0.282197
0.166945, 0.139077
0.122651, 0.057417
0.118559, 0.083166
0.159716, 0.168486
0.187802, 0.224072
0.171154, 0.195350
0.151220, 0.095777
0.184577, -0.016710
0.253301, -0.084973
0.261992, -0.083396
0.139314, -0.025400
-0.067302, 0.046338
-0.218348, 0.085566
-0.212252, 0.078508
-0.082449, 0.063711
0.041490, 0.104972
0.063528, 0.226924
0.001516, 0.374559
-0.058372, 0.452085
-0.065956, 0.417271
-0.046400, 0.333661
-0.041179, 0.310301
-0.039627, 0.378310
0.004622, 0.439134
0.093151, 0.359930
0.149568, 0.131531
0.093515, -0.083644
-0.054641, -0.088345
-0.169165, 0.150495
-0.140204, 0.446922
0.003457, 0.556788
0.112192, 0.402440
0.068261, 0.136429
-0.085240, -0.017581
-0.181225, 0.021248
-0.098060, 0.140587
0.114961, 0.185173
0.286119, 0.131256
0.288927, 0.095667
0.153277, 0.183496
0.014531, 0.357173
-0.029342, 0.475536
0.003517, 0.451677
0.032438, 0.345379
0.018172, 0.288395
-0.005955, 0.336112
0.002882, 0.418215
0.032393, 0.436752
0.033924, 0.384844
-0.002317, 0.341844
-0.017300, 0.357728
0.053622, 0.378402
0.193377, 0.313681
0.298585, 0.168968
0.274781, 0.070823
0.133360, 0.134631
-0.014889, 0.317559
-0.064393, 0.437098
-0.008499, 0.356220
0.070145, 0.138315
0.091548, -0.007949
0.050386, 0.053071
0.000829, 0.236691
-0.011795, 0.327508
0.010774, 0.214877
0.044597, 0.019622
0.084928, -0.028938
0.145244, 0.162616
0.217978, 0.445193
0.255694, 0.569478
0.208648, 0.425734
0.082616, 0.136259
-0.051227, -0.078344
-0.113569, -0.103519
-0.085823, 0.001493
-0.020721, 0.112310
0.013644, 0.178110
-0.003141, 0.239368
-0.034224, 0.332336
-0.029611, 0.415158
0.026901, 0.407635
0.110068, 0.291180
0.179491, 0.144846
0.206505, 0.073211
0.183105, 0.108453
0.120616, 0.193102
0.047776, 0.252398
0.001749, 0.267475
0.004939, 0.273009
0.043022, 0.298477
0.072267, 0.331653
0.058991, 0.342686
0.013857, 0.327862
-0.019145, 0.313759
-0.011195, 0.320122
0.019767, 0.333461
0.033557, 0.325412
0.020856, 0.288910
0.017535, 0.243531
0.055035, 0.205988
0.103424, 0.170691
0.085358, 0.130733
-0.037524, 0.109532
-0.198229, 0.150067
-0.266416, 0.260781
-0.173343, 0.382524
0.008257, 0.430434
0.124824, 0.378526
0.091860, 0.293487
-0.022227, 0.269998
-0.072086, 0.330433
0.005582, 0.399823
0.121494, 0.389026
0.131750, 0.297167
-0.000007, 0.218034
-0.155584, 0.239341
-0.187549, 0.343977
-0.083945, 0.422524
0.009628, 0.384698
-0.057726, 0.249886
-0.273331, 0.122352
-0.456317, 0.083522
-0.427960, 0.119118
-0.185521, 0.152441
0.093965, 0.136361
0.218156, 0.100032
0.145123, 0.107059
-0.004351, 0.181354
-0.079526, 0.283029
-0.033503, 0.351210
0.062909, 0.358445
0.112437, 0.321653
0.078031, 0.272790
-0.011602, 0.231637
